hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 240.109, -30.0351, 239.999, -150.062, 240.036, 89.9669, 0, 0, 25.6868, 132.034, 65.8396, 12.0953, 33.9187, -108.533, 36.4045, -178.875
0, 0.00000, 240.005, -30.0578, 240.033, -150.041, 240.065, 89.955, 0, 0, 59.3568, 131.982, 40.1671, 11.6531, 39.2864, -108.051, 19.4605, -49.8912
0, 0.00000, 240.055, -30.0389, 240.073, -150.035, 240.067, 89.9607, 0, 0, 38.8356, 131.829, 32.355, 11.8222, 37.5199, -108.119, 5.90008, 0.900868
0, 0.00000, 240.079, -30.0344, 240.071, -150.034, 240.082, 89.9685, 0, 0, 32.8481, 131.888, 33.9312, 11.8401, 29.7688, -108.207, 3.70807, -122.202
0, 0.00000, 240.101, -30.0279, 240.074, -150.037, 240.073, 89.9694, 0, 0, 24.5672, 131.854, 36.3539, 11.9387, 30.9076, -108.275, 10.1191, 159.587
0, 0.00000, 240.076, -30.0346, 240.066, -150.039, 240.063, 89.9638, 0, 0, 32.3066, 131.851, 37.459, 11.9074, 35.6424, -108.223, 4.45742, 152.454
0, 0.00000, 240.065, -30.0355, 240.079, -150.034, 240.067, 89.9619, 0, 0, 34.8838, 131.808, 31.6097, 11.8606, 37.1542, -108.137, 4.79467, 35.8696
0, 0.00000, 240.083, -30.0251, 240.107, -150.032, 240.046, 89.9575, 0, 0, 23.8205, 131.66, 26.7135, 11.9951, 45.1204, -108.128, 19.8881, 79.1544
0, 0.00000, 240.095, -30.0239, 240.103, -150.031, 240.06, 89.9632, 0, 0, 22.0288, 131.716, 27.7266, 11.9774, 38.8198, -108.171, 14.6908, 91.3977
0, 0.00000, 240.089, -30.0271, 240.103, -150.026, 240.087, 89.9689, 0, 0, 26.6614, 131.787, 24.1856, 11.8624, 30.7546, -108.138, 5.71154, 49.9993
0, 0.00000, 240.116, -30.0206, 240.111, -150.023, 240.106, 89.9772, 0, 0, 19.2593, 131.813, 22.4155, 11.8864, 22.7297, -108.21, 3.29093, 127.239
0, 0.00000, 240.128, -30.0177, 240.115, -150.022, 240.115, 89.9812, 0, 0, 15.9072, 131.831, 21.4828, 11.8832, 18.7036, -108.234, 4.79744, 161.929
0, 0.00000, 240.141, -30.0125, 240.137, -150.014, 240.138, 89.9872, 0, 0, 11.7359, 131.818, 13.3595, 11.8459, 12.4588, -108.206, 1.40076, 165.683
0, 0.00000, 240.149, -30.0109, 240.143, -150.01, 240.155, 89.9924, 0, 0, 10.5156, 131.856, 10.4893, 11.8021, 6.55824, -108.217, 3.93585, -107.763
0, 0.00000, 240.157, -30.009, 240.144, -150.01, 240.156, 89.9938, 0, 0, 8.02601, 131.858, 10.8785, 11.8215, 5.48353, -108.241, 4.66656, -140.019
0, 0.00000, 240.156, -30.0087, 240.148, -150.009, 240.157, 89.9937, 0, 0, 7.99017, 131.845, 9.64155, 11.8121, 5.65998, -108.216, 3.45912, -132.517
0, 0.00000, 240.156, -30.0083, 240.152, -150.007, 240.161, 89.9943, 0, 0, 8.08012, 131.841, 7.60332, 11.7917, 4.84272, -108.196, 3.02167, -100.308
